CustomerID,Apr-11,Aug-11,Dec-10,Dec-11,Feb-11,Jan-11,Jul-11,Jun-11,Mar-11,May-11,Nov-11,Oct-11,Sep-11
16905,218.55,0,254.4,334.7,0,0,0,0,349.23,0,707.99,1172.73,0
16906,112.69,0,0,0,0,0,0,181.3,0,99,0,0,166.6
16907,121.36,0,179.92,0,229.83,0,127.88,0,0,0,269.77,0,0
16909,0,0,0,0,0,0,0,0,0,0,0,0,379.14
16910,0,0,0,185.7,0,0,0,0,0,0,163.59,404.59,755.08
16912,0,0,0,0,360.54,377.3,392.72,0,0,408.02,156.43,860.57,0
16913,0,0,0,0,113.44,0,0,0,0,0,0,0,0
16914,0,0,0,0,0,0,0,0,0,0,183.76,0,0
16915,112.49,173.7,0,0,0,0,0,41.9,54.3,0,109.68,129.61,0
16916,0,0,196.43,0,0,0,0,0,0,0,365.98,0,0
16917,0,0,0,0,0,0,0,0,391.52,0,0,0,0
16918,0,0,0,0,0,275.78,247.25,0,0,0,0,246.12,299.67
16919,935.05,0,540.01,0,0,0,215.74,321.16,0,580.29,0,0,0
16921,0,0,0,0,0,0,0,0,0,0,0,154.18,0
16923,192.33,0,550.5,0,0,658.81,383.15,715.75,1175.16,566.72,1128.98,1176.16,521.52
16924,0,0,0,0,0,0,0,0,0,0,306.24,252.54,271.11
16926,0,0,230.25,0,0,0,0,0,0,0,0,0,0
16927,0,201.6,218.1,0,0,0,0,0,123.35,0,0,0,0
16928,510.31,602.09,116.25,0,112.5,101.25,116.55,506.85,0,105.55,0,0,643.35
16929,0,199.74,0,205.94,0,0,229.14,0,0,0,549.73,0,110.84
16930,0,0,0,0,0,0,0,0,0,0,173.44,205.45,0
16931,147.06,155.31,364.66,411.44,302.37,215.16,654.68,184.23,277.43,596.43,294.93,694.53,256.64
16932,0,0,0,0,0,0,0,0,0,0,0,150.23,0
16933,224.73,0,0,338.5,0,0,0,0,0,0,0,0,0
16934,0,0,0,0,0,0,0,0,0,0,0,931.03,0
16936,0,0,0,0,0,0,0,0,0,0,261.9,0,0
16938,0,0,0,325.63,267.6,0,0,2118.45,0,0,0,0,0
16940,0,0,0,0,757.68,0,0,1110.68,0,0,0,1181.52,0
16942,275.34,0,0,0,0,0,371.24,499.94,0,292.92,465.55,0,0
16943,0,0,0,0,0,451.03,0,0,193.6,172.1,0,0,0
16945,0,302.74,279.85,0,500.79,0,308.71,320.08,675.94,317.1,711.94,341.02,587.33
16947,406.48,0,0,0,0,0,0,0,0,0,0,0,0
16948,0,0,0,0,0,69.6,194.48,0,170.94,0,0,0,0
16949,0,0,0,82.04,0,74.42,0,388,127.79,303.54,0,310.48,0
16950,0,606.41,172,0,0,0,0,0,0,0,0,400.15,0
16951,0,0,0,0,1053.79,0,223.96,0,0,0,0,0,0
16952,0,167.61,0,0,0,0,0,0,0,0,0,0,0
16953,0,0,0,0,0,0,0,0,0,0,20.8,0,0
16954,0,303.9,346.8,381.12,0,0,0,0,594.68,0,233.4,225.18,0
16955,0,0,189.1,0,0,165.88,0,163.69,0,0,0,0,0
16956,0,0,0,0,0,0,0,0,0,0,308.74,0,0
16957,301.8,0,0,0,0,0,0,0,114.84,0,0,0,0
16959,0,0,0,0,0,0,0,0,0,0,0,0,117.35
16960,201.53,0,0,0,0,0,0,0,0,0,148.96,156.56,0
16961,0,234.17,0,0,0,0,0,0,0,0,0,0,0
16963,0,0,0,0,0,0,0,110.55,0,0,0,0,0
16965,201.19,0,0,0,0,0,0,0,0,0,0,0,0
16966,409.2,0,0,385.8,0,0,0,332.16,0,745.2,279.36,3.25,0
16967,0,0,0,0,0,0,0,319.02,0,0,0,0,0
16968,0,253.31,0,186.12,0,0,0,0,0,0,0,0,0
16969,0,0,0,0,0,0,81.6,397.36,0,0,0,171.45,0
16971,0,0,0,0,0,0,0,0,0,0,357.21,0,0
16976,0,0,0,0,0,0,0,0,251.52,0,0,0,0
16978,0,0,0,0,0,0,0,0,0,0,0,0,344.33
16979,0,0,0,231.74,347.15,0,208.5,0,0,0,720.67,343.94,0
16980,0,0,0,0,681.86,0,0,0,346.6,0,0,0,0
16982,0,0,0,0,0,0,0,0,0,0,0,384.06,0
16983,0,0,163.49,0,0,195.26,0,262.88,263.59,0,720.52,0,300.13
16984,0,3213.19,0,0,0,0,0,0,0,0,0,0,1246.33
16985,0,0,933.32,0,0,340.24,663.18,0,828.9,812.9,1383.68,0,501.9
16986,0,0,0,0,0,0,0,0,0,0,1873.2,0,0
16987,0,0,0,223.68,0,0,0,416.4,0,213.05,0,763.67,0
16988,0,0,0,126.12,0,0,0,0,0,0,0,0,0
16989,0,0,0,39.6,0,0,857.7,0,0,0,66,99,70.95
16990,0,0,0,0,0,0,0,0,0,179,0,0,0
16992,0,0,0,0,421.6,0,0,0,0,249.55,641.96,0,301.2
16996,330.94,340.9,127.54,0,0,0,0,0,242.4,0,415.18,0,0
16997,0,0,0,0,312,390,0,0,0,0,0,0,0
16998,0,0,0,0,90,0,7.9,0,0,197.1,0,0,0
16999,0,0,0,0,0,0,0,0,0,0,238.99,0,245.83
17001,313.5,260.7,397.96,407.68,0,374.93,0,408.45,333.2,382.35,357.6,430.8,322.4
17002,0,0,0,0,513.06,0,0,0,0,480.46,0,0,500.21
17004,0,0,0,0,0,0,0,0,0,0,0,406.54,905.6
17006,0,0,0,247.06,0,0,0,0,0,0,253.96,0,280.76
17007,0,0,207.12,0,0,0,112.71,0,0,255.61,0,314.49,0
17010,0,0,0,0,0,0,0,0,0,0,195.36,0,0
17011,0,0,0,0,0,0,0,0,0,0,270.9,0,0
17014,0,0,0,229.62,0,0,0,0,0,0,165.76,188.05,0
17015,0,0,0,0,0,0,0,520.55,0,0,272.58,0,1045.48
17017,267.96,0,2357.64,630.6,528.32,0,0,937.46,748.76,591.14,1491.3,326.04,815.04
17018,0,0,0,0,0,405,0,0,0,0,0,515.1,0
17019,0,0,358.82,0,0,271.09,0,0,366.02,0,262.15,0,0
17022,0,0,0,0,0,0,0,0,0,0,71,0,0
17024,0,0,0,0,0,0,31.25,0,0,0,0,39.6,25
17025,0,0,160.97,0,0,0,0,0,0,0,0,196.8,0
17026,0,0,33.15,0,0,0,0,121.68,0,0,0,0,0
17027,0,0,0,0,232.43,187.6,0,212,13.2,0,0,0,232.33
17029,358,358,0,0,0,0,0,0,0,0,0,0,0
17030,0,0,0,0,0,0,0,0,0,0,0,146.87,0
17031,0,0,0,0,0,0,225.95,0,0,0,154.4,0,0
17033,0,0,307.8,0,0,0,0,0,0,300.3,0,0,422.04
17034,0,0,0,0,141.8,0,0,0,0,0,380.64,0,223.08
17035,174.02,0,0,0,259.51,0,0,0,0,0,0,0,0
17037,0,0,0,0,0,0,0,0,0,0,0,0,1267.32
17038,0,0,0,0,0,0,0,0,0,0,112.4,0,0
17040,0,0,0,0,0,0,449.73,0,0,0,0,0,0
17041,0,446.39,304.5,0,0,0,0,0,0,0,320.6,0,0
17042,265.41,241.92,0,121.56,0,0,185.51,0,0,222.18,0,0,0
17043,0,0,0,0,0,0,0,150.37,174.6,0,641.36,768.85,0
17044,0,0,0,0,0,0,0,0,0,0,948.48,0,0
17045,39.95,191.09,0,0,0,0,108.4,0,0,0,0,0,0
17046,0,0,0,0,0,0,642.02,0,0,0,0,0,0
17047,0,0,0,0,0,0,0,0,0,749.43,0,0,351.47
17048,0,164.95,0,0,0,258.41,0,0,501.99,0,0,0,0
17049,0,330.28,0,396,0,0,694.57,0,924.54,657.26,738.18,1279.01,635.19
17050,670.33,0,0,0,660.94,0,0,459.75,826.37,0,0,0,568.25
17051,0,0,0,0,0,0,0,0,0,240.89,0,0,0
17052,0,0,0,0,0,0,0,0,0,0,399.09,0,0
17053,0,498.48,0,0,0,0,0,0,0,0,0,0,0
17054,612.37,0,0,0,0,0,288.5,0,0,306.45,149.01,0,0
17058,582.72,0,0,0,0,0,0,0,0,236.94,0,0,360.23
17059,0,739.43,722.36,0,0,0,0,0,446.3,329.01,843.29,0,0
17060,0,0,0,0,0,0,0,0,234.24,0,0,0,0
17061,1999.41,407.4,0,0,0,0,329.3,671.9,0,1250.82,0,0,573.4
17062,0,0,430.69,0,0,102.64,0,0,0,0,0,0,0
17063,0,0,0,0,319.37,0,0,352.5,0,0,366.17,423.1,0
17064,0,0,0,0,0,143.95,0,313.45,0,0,0,398.05,0
17068,808.05,206.69,297.45,0,0,557.7,425.95,312.75,368.55,304.35,309.78,415.67,545.2
17069,489.87,0,583.2,0,0,0,422.72,0,0,0,650.79,0,563.12
17070,0,304.24,0,0,0,0,0,0,0,0,0,0,0
17071,278.5,0,0,0,308.55,0,358.4,252.19,204.78,0,432.16,302.65,291.8
17073,0,453.79,0,0,0,0,0,0,0,0,279.37,325.53,387.4
17075,0,0,0,0,373.74,188.86,0,0,133.47,0,138.05,0,0
17076,0,0,151.5,0,0,0,0,0,182.7,0,506.88,0,0
17078,0,0,0,0,0,0,0,0,0,0,378.2,0,0
17079,0,0,0,0,0,0,0,0,0,0,0,0,118.8
17080,0,0,0,0,0,0,0,0,76.32,0,211.3,0,0
17081,0,0,0,0,0,0,0,0,0,0,177.01,111.9,0
17082,0,0,0,0,0,636.94,0,0,0,0,1366.91,0,0
17083,0,409.76,0,0,996.02,0,0,0,0,0,0,0,0
17084,0,0,0,0,0,0,0,0,0,0,2747.99,0,0
17085,244.5,347.75,736.19,0,233.96,0,0,0,0,0,0,0,0
17086,0,0,0,459.86,0,0,0,0,0,0,948.34,641.88,0
17088,0,0,0,0,0,0,0,383.28,1015.83,0,239.28,0,352.62
17090,187.05,0,61.2,224.04,400.8,0,0,0,0,0,0,302.4,799.16
17091,505.57,0,293.45,450.8,0,594.7,0,600.69,0,0,684.96,0,697.59
17092,0,494.42,0,0,0,0,0,0,134.9,0,0,788.11,356.6
17094,0,0,0,0,0,302,0,0,0,0,0,0,0
17095,0,0,0,0,230.81,313.15,0,0,0,0,780.2,0,0
17096,0,0,0,0,0,0,310.45,0,133.49,0,314.58,263.61,0
17100,0,0,0,0,0,0,0,0,0,0,971.74,0,0
17101,0,0,0,0,0,0,0,230.58,0,0,722,669.15,0
17102,0,0,0,0,0,0,0,0,25.5,0,0,0,0
17105,0,0,0,0,319.4,0,346.38,0,0,0,0,0,0
17107,0,0,0,0,0,0,2215.25,0,1695.21,2422.15,2298.66,0,2166.21
17109,464.59,0,0,0,0,0,0,0,0,0,307.53,109.17,0
17110,0,0,0,0,0,0,0,163.3,0,0,0,0,0
17111,0,0,0,0,0,0,0,0,0,0,0,231.61,0
17114,130.2,0,0,85.04,127.95,140.59,112,45.5,0,45.7,114.14,0,0
17115,310.02,0,0,224.68,0,0,0,302.8,0,0,0,0,0
17117,0,0,0,0,116.2,0,0,0,0,0,0,0,0
17118,0,0,0,0,0,157.02,0,0,0,0,0,0,0
17119,0,0,0,59.66,0,0,0,0,0,0,0,547.25,0
17120,307.46,0,0,0,0,0,0,0,0,0,0,0,0
17122,0,138.32,0,0,0,0,0,0,0,0,0,0,0
17123,0,0,0,0,0,0,345.3,0,0,0,0,0,0
17124,0,0,0,0,0,0,0,294.24,0,0,0,0,0
17125,0,0,0,0,0,0,0,0,0,0,0,230.5,0
17126,0,0,201.95,0,299.72,0,487.78,0,0,0,0,0,0
17128,0,0,0,0,0,157.09,0,0,0,0,0,0,0
17131,0,0,0,1067.33,0,0,0,0,0,0,113.4,492.67,789.77
17133,358.25,0,0,0,0,0,0,1437.12,683.42,0,754.55,0,1658.9
17134,0,94.5,0,0,0,0,0,0,318.7,0,0,0,0
17135,0,0,215.58,0,284.97,0,0,0,0,0,434.12,205.06,0
17138,0,0,0,0,0,0,0,0,380.5,0,0,0,0
17139,0,1256.95,0,0,2639.38,0,0,888.97,708.66,1357.86,1108.12,1173.29,1517.54
17140,454.12,0,0,0,0,0,0,0,0,0,0,0,0
17142,579,0,0,0,0,0,0,0,0,0,0,0,0
17144,0,0,0,388.68,0,0,0,0,0,0,0,0,595.89
17146,0,185.9,298.25,0,0,0,0,0,265.63,0,0,0,0
17147,0,0,0,0,409.5,0,0,0,0,563.61,365.29,0,376.19
17148,0,0,0,0,0,0,0,0,0,0,0,124.88,0
17152,0,0,0,0,0,0,0,0,315.9,1373.6,0,0,0
17153,0,0,0,0,0,0,0,0,0,0,213.78,0,0
17154,0,0,0,0,0,0,0,0,0,0,0,0,329.34
17155,0,0,0,0,0,0,0,143.3,0,0,108.4,0,0
17157,0,0,0,157.54,0,0,0,161.46,0,0,0,0,0
17158,284.76,0,413.79,0,0,0,0,0,0,0,568.42,0,0
17159,0,0,0,0,0,0,0,528.45,0,0,612.21,0,398.22
17160,1205.07,758.05,0,0,0,0,1038.06,0,0,0,516.85,0,0
17162,183.15,0,0,0,424.41,0,298.38,345.97,211.75,0,251.8,0,0
17163,0,0,0,0,0,0,0,0,0,0,170,0,123.1
17164,0,0,0,0,0,0,327.2,0,627.13,316.09,451.09,0,745.84
17165,0,0,0,0,158.68,0,0,0,0,0,0,0,0
17166,0,0,0,0,0,0,0,0,0,127.59,78.75,0,0
17169,0,0,0,0,0,0,0,308.68,0,0,0,527.1,0
17171,0,0,0,0,224.91,0,0,0,0,0,0,0,0
17172,0,0,0,0,0,0,0,0,0,0,0,0,317.76
17173,0,498.48,0,557.2,0,0,462.78,0,0,0,1285.08,963.06,0
17174,0,0,0,0,0,0,0,0,0,59.9,0,0,0
17175,0,0,0,0,519.08,0,310.93,302.62,0,0,0,311.06,0
17176,0,0,0,0,0,0,0,0,0,306.13,0,0,0
17179,245.31,0,243,0,0,0,0,223.48,0,0,0,0,0
17180,307.36,0,0,0,0,245.44,0,0,0,0,0,231.17,0
17181,0,0,155.52,0,0,0,0,0,0,0,0,84.4,0
17183,0,329.67,0,713.78,0,0,0,0,0,0,1077.99,1225.87,0
17186,0,0,0,0,0,0,0,0,0,0,0,144,0
17187,203.95,0,0,0,0,0,0,0,0,0,0,0,0
17188,0,0,513.64,0,0,910.8,0,390.65,0,0,659.14,0,0
17189,0,157.18,226.57,0,0,0,0,0,0,0,0,0,0
17190,0,0,0,0,0,0,0,0,0,195,0,249.74,0
17191,0,0,510.11,0,0,0,0,354.82,310.77,0,532.17,0,385.81
17193,0,0,0,0,0,0,0,448.56,0,0,16.54,935.16,299.04
17194,0,0,252.62,0,0,0,0,0,10,0,0,0,0
17197,0,0,0,0,0,0,0,0,0,0,1013.01,0,0
17198,0,0,521.66,0,0,0,0,0,0,0,170.56,0,0
17201,0,0,0,0,0,0,0,0,0,0,0,289.78,0
17203,0,0,0,0,0,0,0,0,0,0,996.84,2563.24,0
17204,461.25,0,0,0,0,0,0,314.4,788.91,0,0,0,0
17205,0,0,0,0,0,0,0,0,0,0,0,384.08,0
17206,0,0,0,0,0,0,0,0,0,0,0,204.24,0
17211,128.41,0,779.71,0,0,0,0,210.95,345.82,0,433,419.33,0
17212,0,0,0,0,0,0,0,0,226.85,0,0,0,0
17213,0,0,615.85,0,0,321.1,843.06,0,0,0,0,1001.22,0
17214,158.87,0,171.05,0,282.05,0,0,0,0,0,0,196.7,250.45
17217,113.5,0,0,0,0,0,0,0,0,0,0,0,0
17218,0,0,601.28,108.69,0,169.35,0,0,0,172.95,487.68,0,412.02
17219,0,0,0,0,0,0,0,0,0,0,114.23,0,0
17220,0,331.57,317.5,0,0,320,371.1,0,415.8,409.53,293.78,283.76,444.51
17221,0,0,0,202.2,0,0,0,0,0,0,132.28,0,0
17222,0,0,0,0,0,0,0,0,0,0,0,328.65,0
17223,0,0,292.84,0,124.05,0,0,0,0,0,0,0,0
17226,0,0,0,0,393.49,0,0,0,0,0,0,0,0
17227,0,0,142.25,0,0,0,0,107.6,223.9,0,219.01,107.11,139.45
17228,0,0,355.95,0,123.43,0,0,0,0,208.2,417.53,432.26,368.72
17229,0,0,0,0,0,0,157.71,0,0,0,0,0,161.05
17230,0,0,2760.01,0,675,0,0,0,203.4,0,0,0,0
17231,0,201.07,232.01,0,316.89,150.98,0,385.19,245.62,374.06,837.83,381.07,0
17232,0,0,0,209.73,0,0,0,0,0,0,208.04,0,0
17233,0,0,0,0,0,0,0,0,0,0,190.88,0,0
17234,0,0,0,0,0,0,0,149.89,0,0,0,0,0
17235,0,0,341.9,0,0,0,0,0,0,0,208.16,0,0
17236,118.45,0,126.28,0,119.76,199.33,0,133.91,0,0,218.4,0,0
17237,0,0,0,0,0,0,0,0,0,0,314.69,0,0
17238,0,0,370.09,634.62,0,138.55,411.73,184.59,477.93,360.68,593.67,282.93,264.31
17239,0,0,0,0,0,382.5,0,0,0,0,0,0,0
17242,0,425.6,0,0,0,0,0,709.44,0,0,0,0,0
17243,465.75,278.55,828.15,935.58,607.85,430.6,421.22,433,444.15,0,2609.2,414.21,671.79
17244,0,0,0,0,0,0,0,0,0,0,0,954.9,0
17245,0,0,0,0,0,0,0,0,0,171.45,0,0,0
17247,0,0,0,0,0,0,0,0,0,0,280.09,0,0
17248,0,318.65,0,0,0,0,0,0,0,0,0,0,0
17250,0,0,0,219.32,0,0,0,0,162.65,0,0,0,0
17251,0,0,269.83,0,0,0,0,0,0,0,0,0,0
17252,0,11.9,0,0,0,0,0,337.01,0,0,0,0,0
17253,0,0,0,0,0,0,0,0,0,0,178.26,0,0
17254,0,0,0,102.13,0,0,0,0,0,0,169.06,0,0
17255,0,0,0,0,108.26,0,0,0,0,0,0,183.22,0
17256,0,112.1,0,0,0,127.9,0,0,0,0,0,0,0
17259,0,0,367.95,0,0,0,213.28,0,0,0,0,0,0
17262,102,0,268.86,0,0,0,0,0,584.5,0,0,298,0
17263,0,0,0,0,0,0,0,0,0,63.44,0,0,0
17265,0,0,0,0,0,0,172.17,377.84,0,0,0,0,0
17266,0,0,0,183.52,0,0,113.06,0,0,0,0,0,0
17267,0,317.2,0,0,0,0,0,0,0,0,0,0,0
17268,276.48,452.16,0,0,0,0,35,0,0,0,0,0,0
17272,0,0,0,0,0,0,0,0,657.68,751.76,0,739.19,0
17274,0,0,0,0,0,0,0,0,0,0,107.82,0,0
17277,348.33,0,0,0,0,717.02,0,0,0,0,0,0,0
17278,246.04,0,0,0,0,0,0,0,0,0,0,0,0
17279,0,0,0,0,0,0,0,0,0,0,0,187.83,0
17282,0,687,0,0,723.9,0,0,274.56,0,0,0,0,0
17284,207.24,272.97,0,0,0,716.11,0,292.72,0,0,0,158.44,0
17286,0,0,0,0,0,0,0,0,0,0,151.37,0,0
17287,145.24,0,222.7,0,0,0,202.07,0,0,132.4,168.76,0,177.89
17288,127.3,0,133.56,0,53.4,103.56,0,0,0,245.88,753.93,0,0
17289,0,0,0,0,0,0,0,164.45,0,0,766.57,0,0
17290,0,0,0,164.18,0,0,0,0,0,0,348.83,0,0
17291,0,0,0,0,550.8,0,0,0,0,0,0,0,0
17293,0,161.86,346.14,194.13,123.21,0,235.82,0,0,0,306.25,236.31,250.34
17295,0,0,0,0,0,0,0,0,0,0,267.64,279.36,0
17297,0,0,0,0,0,0,0,0,0,0,128.18,0,0
17298,0,498.42,0,0,0,0,0,0,0,0,0,0,0
17299,0,116.56,0,0,0,0,0,151.63,0,0,91.06,0,297.36
17301,0,0,0,0,0,0,0,0,0,0,163.24,0,0
17302,0,358.49,0,0,182.85,0,0,0,0,120.27,474.02,0,0
17303,0,0,250.04,0,0,0,0,0,0,0,0,0,0
17306,0,611.24,324,0,601.94,748.94,1037.44,1278.98,1069.08,451.7,1425.07,0,1082.92
17309,0,0,0,0,0,0,0,0,0,0,0,0,82.75
17311,0,0,0,0,0,556.46,0,0,0,0,0,0,828.39
17312,0,0,0,0,0,0,644.3,0,0,0,0,0,0
17313,0,0,0,0,0,0,0,0,0,0,2328.84,0,0
17314,0,0,0,0,362.4,203.8,202.87,517.05,220.8,0,350.37,670.63,0
17315,299.6,879.82,108.92,180.1,438.75,521.37,586.82,262.61,740.93,529.27,752.45,411.79,568.8
17317,0,0,0,0,0,0,0,0,0,0,0,572.4,2027.94
17320,459.18,290.52,450.92,0,0,0,0,0,0,0,0,0,0
17321,0,0,0,41.25,0,0,0,0,0,0,0,615.91,0
17323,0,104.51,0,0,141.69,0,0,135.37,0,149.38,216.75,158.82,0
17324,0,0,127.05,0,0,575.18,0,0,0,0,284.25,0,0
17325,0,0,0,0,0,0,0,0,96.8,0,0,0,0
17329,0,0,0,0,0,243.36,0,0,0,0,279.75,0,0
17330,0,0,0,0,0,0,0,0,0,0,99,264.9,0
17331,0,175.2,0,0,0,0,0,0,0,0,0,0,0
17333,0,0,0,0,0,0,0,0,0,0,0,0,494.25
17334,0,0,0,0,307.02,0,0,0,0,0,0,0,0
17337,459.5,0,0,0,989.38,0,32.95,0,0,499.23,0,0,0
17338,682.2,946.74,767.6,0,1100.25,770.75,596.33,0,0,300.05,1329.62,0,0
17339,0,0,60,0,0,0,0,0,0,0,0,0,183.36
17340,834.68,595.72,4360.39,0,0,0,1195.12,0,0,607.74,3893.79,0,865.85
17341,0,0,416.61,0,0,0,265.68,0,0,0,0,0,0
17343,0,0,193.64,0,0,0,0,0,0,0,0,0,0
17344,0,0,0,0,0,0,0,0,0,0,0,157.62,0
17345,0,0,0,0,0,0,0,0,0,125.38,238.51,0,155.8
17346,223.42,151.52,235.34,137.09,102.62,0,0,293.57,0,222.31,551.56,705.45,0
17347,0,0,0,0,0,0,0,0,0,0,0,0,228.96
17348,0,0,0,0,160.15,0,0,0,0,0,495.99,0,500.46
17349,0,0,0,0,0,0,0,98.25,0,0,0,0,0
17350,0,0,0,394.98,0,0,0,0,0,0,0,886.34,0
17351,0,0,0,0,0,0,0,228.7,198.6,0,159.85,0,0
17353,0,870,0,0,0,0,870,0,0,0,0,0,0
17354,0,0,0,0,0,0,0,0,0,0,0,1393.06,0
17356,0,0,0,0,178.22,0,0,0,0,0,0,0,0
17357,0,0,0,0,0,0,0,0,0,0,384.39,0,0
17358,0,0,241.66,0,119.15,0,0,0,0,0,0,0,0
17359,0,0,0,0,0,0,0,0,0,0,127.86,0,0
17360,0,0,0,0,0,0,0,320.9,0,0,247.34,0,0
17361,0,0,0,0,45,0,0,218.92,0,0,0,224.28,0
17362,162.23,0,0,0,150,0,0,0,0,0,0,0,0
17364,0,0,0,692.51,504.56,419.83,531.96,0,247.45,913.61,1152.76,0,0
17365,0,0,0,0,0,742.66,0,443.82,541.05,609.28,426.37,877.71,1126.47
17367,167.55,0,0,0,0,0,0,0,0,0,0,0,0
17368,0,0,0,0,0,694,0,695.35,194.92,0,273.8,0,20.8
17370,0,0,0,0,0,0,0,110.7,0,0,0,0,335.48
17371,0,0,92.14,0,0,0,0,0,0,0,326.26,0,0
17372,212.12,0,366.53,0,0,162.4,0,314.58,0,0,0,281.55,0
17373,0,0,0,0,0,145.25,142.05,0,0,0,0,213.4,146.22
17374,0,0,0,0,0,0,0,0,191.95,303.82,0,0,0
17375,0,0,109.71,0,0,176.66,0,0,0,113.73,0,0,0
17376,0,0,0,0,105.85,0,0,0,0,0,0,0,97.35
17377,0,309.65,785.08,0,348.75,0,0,133.07,463.79,0,907.46,838.28,272.24
17379,0,0,0,0,0,0,0,0,0,0,389.72,0,0
17381,2349.39,1055.52,3603.72,308.16,3363.74,212,1488.16,513.84,2019.96,2269.32,595.44,1110.36,1386
17382,0,0,0,0,0,0,0,0,0,0,0,65.4,0
17383,0,0,0,193.39,0,0,0,0,0,0,0,0,0
17384,0,0,0,0,0,0,0,0,0,227.65,108.75,0,0
17385,0,0,0,0,0,0,0,0,0,0,256.11,0,0
17386,0,928.08,0,989.08,0,0,0,613.32,0,0,0,0,155.94
17387,0,0,0,0,0,0,0,0,0,0,746.81,0,0
17388,0,0,0,0,381.6,0,189.83,0,0,381.6,0,0,306.53
17389,3019,1066.98,0,5876.78,96.9,677.34,2007,858.88,230.22,956.46,12361.36,0,4682.76
17391,0,0,0,0,0,0,0,508.8,0,0,0,0,0
17392,0,0,271.77,0,145.5,0,0,0,0,0,0,0,0
17394,0,0,0,0,0,0,0,0,0,203.87,0,0,0
17396,0,0,397.5,0,0,0,4404.3,0,0,0,0,2529,0
17397,0,0,0,0,0,0,0,0,0,0,681.41,0,0
17398,0,124.93,0,0,0,0,0,0,305.68,222.77,0,0,0
17400,0,791.22,424.17,0,0,0,0,0,638.7,243.75,0,0,0
17402,212.5,570.14,459.97,286.8,0,111.9,0,377.94,0,0,312.9,186.5,115.2
17403,0,0,0,0,0,0,0,0,0,0,263.92,0,0
17405,0,0,0,148.4,0,0,393.31,0,0,0,0,0,489.7
17406,0,0,702.1,0,0,1482.32,0,0,0,0,0,0,0
17408,0,0,0,0,0,0,0,32.65,0,0,0,0,0
17409,260.55,0,0,0,0,0,0,511.3,0,0,0,0,0
17410,0,0,0,0,0,0,0,0,0,302.4,346.02,449.15,117.15
17411,0,0,0,0,0,0,0,0,285.58,0,209.5,0,283.86
17412,0,0,447.76,186.4,141.36,0,0,0,0,120.7,201.44,160.4,0
17414,0,0,0,0,0,0,0,598,0,0,0,180,0
17415,0,0,0,0,0,0,0,0,0,0,0,0,507.84
17416,0,908.74,0,0,0,0,0,937.74,2114.71,1333.3,1014.61,0,584.32
17418,0,0,0,0,0,167.39,0,0,0,0,0,296.07,0
17419,357.5,0,374.27,0,333,330.2,614.2,0,650.83,0,1101.02,465.55,0
17420,0,0,130.85,0,0,0,0,260.66,0,0,0,207.32,0
17422,0,0,0,0,321.25,0,293.07,375.04,0,306.82,280.4,0,402.79
17423,0,0,0,0,0,0,0,0,0,449.42,0,248.99,0
17425,0,0,0,0,0,0,0,0,0,0,70.2,688.97,0
17426,0,0,0,756.67,0,0,0,2085.35,1193.88,0,0,0,1001.36
17427,0,0,0,0,0,0,0,0,0,0,0,0,100.8
17428,1111.82,1704.8,893.95,415.6,1222.33,993.84,345.65,1321.82,955.22,2111.66,916.98,1172.9,4090.28
17429,0,148.78,0,0,0,0,0,189.28,0,186.86,0,0,0
17430,0,0,112.6,0,0,0,0,0,0,0,153.16,0,0
17431,0,0,0,0,0,403.3,0,0,0,0,0,0,0
17432,0,0,0,0,0,0,0,0,0,0,365.76,0,0
17433,0,0,0,0,0,0,0,0,0,0,0,0,303.16
17434,0,0,0,321.34,0,0,0,0,0,0,1224.99,327.93,499.56
17436,122.4,0,0,93.9,0,0,0,0,0,0,0,0,0
17438,0,0,0,0,0,0,0,0,388.45,0,0,0,0
17440,124.62,0,0,0,0,0,61.8,0,0,0,0,0,0
17442,0,521.44,0,0,440.83,0,0,254.18,0,374,326.87,0,331.24
17446,0,0,0,0,68.1,0,0,52.8,0,0,0,0,0
17447,0,0,0,0,0,0,0,0,0,0,0,169.05,372.48
17449,300.09,0,684.26,424.04,0,0,0,0,338.34,0,0,597.62,174.86
17450,3585.04,15959.46,2028.84,1562.4,0,18620.2,8485.14,5405.48,13500.5,18025.68,27869.45,3935.96,75412.64
17451,0,346.01,0,294.18,0,0,0,0,0,0,376.97,489.27,214.97
17453,0,0,0,0,0,0,0,0,0,0,144.72,342,0
17454,115.43,0,165.85,0,132.25,0,0,0,0,104,0,0,0
17455,0,0,0,0,0,0,0,0,0,131.7,0,0,0
17456,0,0,249.86,0,0,0,0,0,0,0,0,0,0
17457,313.38,340.06,0,0,331.26,385.8,0,0,0,367.2,0,0,0
17458,0,0,0,0,0,0,0,0,0,0,316.5,0,0
17459,0,0,0,0,0,0,0,0,0,0,0,657.3,0
17460,119.9,0,70.3,0,0,133.5,0,0,138.88,0,0,0,159.85
17461,0,0,0,0,0,0,0,0,0,0,735.82,0,0
17462,0,0,0,0,463.41,0,0,0,0,0,0,212.28,0
17463,234.25,0,0,0,0,691.46,0,301.88,0,0,198.31,449.96,0
17464,0,0,0,0,0,0,289.96,0,0,0,0,0,0
17466,0,0,0,0,0,0,0,0,0,0,302.87,0,460.41
17468,0,0,0,0,0,0,0,0,0,0,137,0,0
