CustomerID,Recency,Frequency,Monetary,Time,r_quartile,f_quartile,m_quartile,t_quartile,RFM_score,RFM_Total,Cluster
14895,8,498,11138.71,10,1,1,1,1,1111,4,2
14896,205,43,468.77,2,4,2,3,4,4234,13,1
14897,8,55,1366.38,4,1,2,2,3,1223,8,2
14898,24,109,1269.31,6,2,1,2,3,2123,8,1
14901,12,96,1421.29,4,1,2,2,3,1223,8,2
14902,26,20,332.66,1,2,3,3,4,2334,12,1
14903,22,350,2795.33,5,2,1,1,3,2113,7,2
14904,3,69,1025.44,2,1,2,2,4,1224,9,2
14905,158,17,616.15,2,4,4,3,4,4434,15,0
14907,4,165,3501.1,5,1,1,1,3,1113,6,2
14908,75,9,277.8,1,3,4,4,4,3444,15,0
14910,3,30,434.35,3,1,3,3,4,1334,11,2
14913,36,87,1227.43,4,2,2,2,3,2223,9,1
14915,92,12,307.48,2,3,4,3,4,3434,14,0
14916,71,77,1268.98,3,3,2,2,4,3224,11,1
14918,116,45,1610.15,2,3,2,1,4,3214,10,1
14920,213,57,977.77,1,4,2,2,4,4224,12,1
14921,31,78,1316.07,2,2,2,2,4,2224,10,1
14923,51,44,749.1,1,2,2,2,4,2224,10,1
14924,246,10,310.05,1,4,4,3,4,4434,15,0
14929,33,11,223.88,1,2,4,4,4,2444,14,0
14944,30,170,5900.25,6,2,1,1,3,2113,7,2
14946,15,3,100.9,1,1,4,4,4,1444,13,0
14947,73,14,290.82,2,3,4,4,4,3444,15,0
14948,24,63,1101.97,5,2,2,2,3,2223,9,1
14950,20,19,371.2,1,2,3,3,4,2334,12,1
14951,80,20,311.69,1,3,3,3,4,3334,13,0
14952,60,138,8099.49,5,3,1,1,3,3113,8,2
14953,26,54,285.67,1,2,2,4,4,2244,12,1
14954,13,77,294.85,1,1,2,4,4,1244,11,1
14957,254,12,58.49,1,4,4,4,4,4444,16,0
14958,148,41,483.73,3,4,2,3,4,4234,13,1
14959,65,59,695.42,4,3,2,2,3,3223,10,1
14960,9,27,221.27,2,1,3,4,4,1344,12,1
14961,11,312,7044.68,6,1,1,1,3,1113,6,2
14962,271,5,126.7,1,4,4,4,4,4444,16,0
14963,10,192,1472.34,3,1,1,2,4,1124,8,2
14964,248,13,206.21,1,4,4,4,4,4444,16,0
14965,97,81,596.09,1,3,2,3,4,3234,12,1
14966,15,36,183.02,1,1,3,4,4,1344,12,1
14967,50,6,463.8,1,2,4,3,4,2434,13,0
14968,31,37,147.59,1,2,3,4,4,2344,13,1
14970,69,34,1592.06,4,3,3,1,3,3313,10,1
14971,36,155,1097.98,2,2,1,2,4,2124,9,1
14972,129,18,114.77,1,3,3,4,4,3344,14,0
14973,108,32,1314.45,3,3,3,2,4,3324,12,1
14974,38,17,89.94,1,2,4,4,4,2444,14,0
14975,58,11,279.94,1,3,4,4,4,3444,15,0
14976,58,72,790.86,5,3,2,2,3,3223,10,1
14978,73,214,1921.37,4,3,1,1,3,3113,8,1
14981,247,8,102.12,1,4,4,4,4,4444,16,0
14984,20,39,202.37,2,2,3,4,4,2344,13,1
14985,199,83,292.01,2,4,2,4,4,4244,14,1
14987,16,4,326.4,2,1,4,3,4,1434,12,0
14988,212,40,334.54,1,4,3,3,4,4334,14,0
14995,39,60,231.98,2,2,2,4,4,2244,12,1
14997,47,26,546.2,3,2,3,3,4,2334,12,1
14998,171,74,414.87,2,4,2,3,4,4234,13,1
15000,48,77,490.52,1,2,2,3,4,2234,11,1
15002,116,115,1641.76,4,3,1,1,3,3113,8,1
15004,148,154,1220.77,1,4,1,2,4,4124,11,1
15005,16,1112,6295.37,12,1,1,1,1,1111,4,2
15006,52,132,480.38,1,3,1,3,4,3134,11,1
15007,160,12,156.91,1,4,4,4,4,4444,16,0
15009,13,180,1259.43,1,1,1,2,4,1124,8,2
15010,36,20,308.94,1,2,3,3,4,2334,12,1
15012,54,122,405.04,2,3,1,3,4,3134,11,1
15014,44,33,257.67,2,2,3,4,4,2344,13,1
15016,173,20,170.04,1,4,3,4,4,4344,15,0
15017,34,20,125.58,1,2,3,4,4,2344,13,0
15018,39,31,496.21,3,2,3,3,4,2334,12,1
15019,267,66,252.81,1,4,2,4,4,4244,14,0
15021,9,444,1871.77,8,1,1,1,2,1112,5,2
15022,12,121,852.39,2,1,1,2,4,1124,8,2
15023,4,553,6720.41,9,1,1,1,2,1112,5,2
15024,10,152,1636.43,5,1,1,1,3,1113,6,2
15025,34,67,361.96,1,2,2,3,4,2234,11,1
15026,81,61,469,3,3,2,3,4,3234,12,1
15027,31,35,1066.15,4,2,3,2,3,2323,10,1
15028,9,48,627.13,3,1,2,3,4,1234,10,1
15030,72,7,518.28,2,3,4,3,4,3434,14,0
15031,5,110,653.19,4,1,1,2,3,1123,7,2
15032,257,52,4959.1,2,4,2,1,4,4214,11,1
15033,5,501,2557.18,8,1,1,1,2,1112,5,2
15034,16,390,4274.16,6,1,1,1,3,1113,6,2
15035,90,27,252.73,1,3,3,4,4,3344,14,0
15036,73,119,429.56,2,3,1,3,4,3134,11,1
15038,59,125,685.74,5,3,1,2,3,3123,9,1
15039,10,1477,19766.59,12,1,1,1,1,1111,4,2
15041,171,66,179.93,1,4,2,4,4,4244,14,0
15042,200,5,135.93,1,4,4,4,4,4444,16,0
15043,32,3,537,1,2,4,3,4,2434,13,0
15044,20,444,7634.73,11,2,1,1,1,2111,5,2
15045,152,12,735.66,2,4,4,2,4,4424,14,0
15046,10,201,5090.42,9,1,1,1,2,1112,5,2
15047,270,22,343.62,1,4,3,3,4,4334,14,0
15048,66,94,381,4,3,2,3,3,3233,11,1
15049,274,3,121.17,1,4,4,4,4,4444,16,0
15050,26,76,1737.69,2,2,2,1,4,2214,9,1
15051,24,142,1383.36,3,2,1,2,4,2124,9,1
15052,320,28,207.73,1,4,3,4,4,4344,15,0
15053,5,69,693.95,3,1,2,2,4,1224,9,2
15054,13,114,302.1,2,1,1,3,4,1134,9,1
15057,276,25,1489.5,2,4,3,2,4,4324,13,1
15058,26,266,2102.54,8,2,1,1,2,2112,6,2
15059,41,237,1337.72,6,2,1,2,3,2123,8,1
15060,9,115,294.25,2,1,1,4,4,1144,10,1
15061,4,403,54534.14,13,1,1,1,1,1111,4,2
15062,72,57,987.86,4,3,2,2,3,3223,10,1
15063,214,5,370.8,1,4,4,3,4,4434,15,0
15065,38,155,3158.13,4,2,1,1,3,2113,7,2
15066,54,42,893.59,1,3,2,2,4,3224,11,1
15067,79,82,1744.76,2,3,2,1,4,3214,10,1
15068,47,104,553.36,2,2,1,3,4,2134,10,1
15069,180,70,1109.53,1,4,2,2,4,4224,12,1
15070,373,1,106.2,1,4,4,4,4,4444,16,0
15071,94,26,982.07,2,3,3,2,4,3324,12,1
15073,10,54,1043.41,2,1,2,2,4,1224,9,2
15074,106,41,735.67,1,3,2,2,4,3224,11,1
15075,78,27,773.03,1,3,3,2,4,3324,12,1
15076,173,49,880.85,1,4,2,2,4,4224,12,1
15078,8,440,9743.11,13,1,1,1,1,1111,4,2
15079,213,47,895.61,3,4,2,2,4,4224,12,1
15081,23,33,504.8,5,2,3,3,3,2333,11,1
15083,257,5,88.2,1,4,4,4,4,4444,16,0
15087,282,15,306.94,1,4,4,3,4,4434,15,0
15088,22,57,1160.07,2,2,2,2,4,2224,10,1
15089,11,145,2420.84,4,1,1,1,3,1113,6,2
15090,309,23,381.32,1,4,3,3,4,4334,14,0
15091,68,30,480.71,1,3,3,3,4,3334,13,1
15092,216,26,457.81,2,4,3,3,4,4334,14,0
15093,19,108,4597.02,6,2,1,1,3,2113,7,2
15095,104,47,1370.6,3,3,2,2,4,3224,11,1
15096,43,11,219.39,1,2,4,4,4,2444,14,0
15097,5,25,248.08,1,1,3,4,4,1344,12,1
15098,183,3,39916.5,1,4,4,1,4,4414,13,1
15099,85,23,410.48,1,3,3,3,4,3334,13,0
15100,334,3,876,2,4,4,2,4,4424,14,0
15101,9,8,317.53,2,1,4,3,4,1434,12,1
15103,32,35,703.36,2,2,3,2,4,2324,11,1
15104,197,67,993.54,2,4,2,2,4,4224,12,1
15105,19,101,2298.93,4,2,1,1,3,2113,7,2
15106,18,100,1422.52,5,1,1,2,3,1123,7,2
15107,312,16,319.5,3,4,4,3,4,4434,15,0
15109,246,28,484.95,1,4,3,3,4,4334,14,0
15110,24,35,996.1,4,2,3,2,3,2323,10,1
15111,30,84,1567.48,3,2,2,2,4,2224,10,1
15113,10,97,3509.43,2,1,2,1,4,1214,8,2
15114,31,197,2760.56,8,2,1,1,2,2112,6,2
15115,19,21,340.11,1,2,3,3,4,2334,12,1
15116,18,45,1352.75,4,1,2,2,3,1223,8,1
15117,15,79,1551.78,4,1,2,2,3,1223,8,2
15118,135,1,244.8,1,3,4,4,4,3444,15,0
15119,246,14,266.4,1,4,4,4,4,4444,16,0
15120,134,21,358.82,1,3,3,3,4,3334,13,0
15121,51,28,457.72,2,2,3,3,4,2334,12,1
15122,115,82,1633.78,3,3,2,1,4,3214,10,1
15123,8,106,2199.31,2,1,1,1,4,1114,7,2
15124,23,15,184.19,2,2,4,4,4,2444,14,0
15125,26,127,11528.48,8,2,1,1,2,2112,6,2
15127,66,16,406.53,1,3,4,3,4,3434,14,0
15128,61,102,1471,4,3,1,2,3,3123,9,1
15129,51,84,3447.4,7,2,2,1,2,2212,7,1
15130,170,22,330.11,1,4,3,3,4,4334,14,0
15132,19,52,977.93,5,2,2,2,3,2223,9,1
15133,128,29,982.42,3,3,3,2,4,3324,12,1
15134,15,73,1387.99,7,1,2,2,2,1222,7,2
15135,240,9,139.05,1,4,4,4,4,4444,16,0
15136,3,68,1286.7,3,1,2,2,4,1224,9,2
15139,240,13,178.96,2,4,4,4,4,4444,16,0
15140,53,80,2354.25,6,3,2,1,3,3213,9,1
15142,47,26,498.74,1,2,3,3,4,2334,12,1
15143,226,14,259.45,1,4,4,4,4,4444,16,0
15144,9,217,6580.44,9,1,1,1,2,1112,5,2
15145,5,67,1194.73,3,1,2,2,4,1224,9,2
15146,165,91,1327.16,2,4,2,2,4,4224,12,1
15147,241,28,623.5,1,4,3,3,4,4334,14,0
15148,11,20,301.29,1,1,3,3,4,1334,11,1
15149,134,23,520.8,1,3,3,3,4,3334,13,0
15150,18,341,5291.33,6,1,1,1,3,1113,6,2
15152,10,271,4745.69,6,1,1,1,3,1113,6,2
15153,32,22,329.25,1,2,3,3,4,2334,12,1
15154,76,71,254.28,1,3,2,4,4,3244,13,1
15156,2,55,961.49,2,1,2,2,4,1224,9,2
15157,4,125,1936.07,3,1,1,1,4,1114,7,2
15158,46,7,401.4,1,2,4,3,4,2434,13,0
15159,2,710,18641.01,12,1,1,1,1,1111,4,2
15160,358,4,158.16,1,4,4,4,4,4444,16,0
15163,19,29,304.47,2,2,3,3,4,2334,12,1
15164,69,101,824.58,3,3,1,2,4,3124,10,1
15165,374,27,487.75,1,4,3,3,4,4334,14,0
15167,321,39,158.8,1,4,3,4,4,4344,15,0
15168,26,5,106.56,1,2,4,4,4,2444,14,0
15171,332,5,1289.5,1,4,4,2,4,4424,14,0
15172,9,110,1624.05,5,1,1,1,3,1113,6,2
15174,323,11,135.75,1,4,4,4,4,4444,16,0
15175,72,23,224.14,1,3,3,4,4,3344,14,0
15178,261,3,40.5,1,4,4,4,4,4444,16,0
15179,19,93,2206.95,4,2,2,1,3,2213,8,2
15180,368,6,87.5,1,4,4,4,4,4444,16,0
15181,67,16,689.48,3,3,4,2,4,3424,13,1
15182,155,29,622.85,2,4,3,3,4,4334,14,1
15184,30,62,402.2,2,2,2,3,4,2234,11,1
15185,71,21,310.62,1,3,3,3,4,3334,13,0
15186,15,19,411.41,2,1,3,3,4,1334,11,1
15187,2,91,4777.18,8,1,2,1,2,1212,6,2
15189,2,212,16225.39,12,1,1,1,1,1111,4,2
15192,120,51,1044.32,3,3,2,2,4,3224,11,1
15193,61,19,499.32,1,3,3,3,4,3334,13,1
15194,4,310,7616.53,10,1,1,1,1,1111,4,2
15195,3,1,3861,1,1,4,1,4,1414,10,1
15197,11,32,1079.61,3,1,3,2,4,1324,10,1
15198,93,10,193.64,2,3,4,4,4,3444,15,0
15199,60,13,1268.7,4,3,4,2,3,3423,12,1
15201,88,69,1236.54,4,3,2,2,3,3223,10,1
15203,26,142,1827.8,6,2,1,1,3,2113,7,2
15204,358,9,316.58,1,4,4,3,4,4434,15,0
15205,86,37,653.24,2,3,3,2,4,3324,12,1
15206,11,9,420.3,4,1,4,3,3,1433,11,1
15208,2,42,870.12,5,1,2,2,3,1223,8,2
15210,226,20,331.18,1,4,3,3,4,4334,14,0
15211,61,52,894.41,2,3,2,2,4,3224,11,1
15212,242,5,101.8,1,4,4,4,4,4444,16,0
15213,319,24,328.35,1,4,3,3,4,4334,14,0
15214,2,110,1661.44,6,1,1,1,3,1113,6,2
15215,47,35,734.94,2,2,3,2,4,2324,11,1
15216,88,2,96.6,1,3,4,4,4,3444,15,0
15218,11,166,5756.89,9,1,1,1,2,1112,5,2
15219,177,9,305.75,1,4,4,3,4,4434,15,0
15220,52,117,1778.96,6,3,1,1,3,3113,8,1
15221,367,5,403.25,1,4,4,3,4,4434,15,0
15222,319,5,585,1,4,4,3,4,4434,15,0
15223,226,20,755.75,1,4,3,2,4,4324,13,0
15224,359,14,322.08,1,4,4,3,4,4434,15,0
15225,235,23,409.4,1,4,3,3,4,4334,14,0
15226,311,8,154.41,1,4,4,4,4,4444,16,0
15227,37,58,1219.4,4,2,2,2,3,2223,9,1
15228,67,125,3386.71,4,3,1,1,3,3113,8,1
15230,240,23,429.6,1,4,3,3,4,4334,14,0
15232,114,31,612.06,2,3,3,3,4,3334,13,1
15234,277,14,197,1,4,4,4,4,4444,16,0
15235,218,143,2247.51,5,4,1,1,3,4113,9,1
15236,299,15,321.05,1,4,4,3,4,4434,15,0
15237,2,99,1412.32,4,1,1,2,3,1123,7,2
15238,30,50,1071.99,3,2,2,2,4,2224,10,1
15239,11,49,780.59,2,1,2,2,4,1224,9,1
15240,45,78,1706.57,5,2,2,1,3,2213,8,1
15241,67,110,1756.44,7,3,1,1,2,3112,7,1
15243,75,22,316.68,1,3,3,3,4,3334,13,0
15244,66,34,631.57,2,3,3,3,4,3334,13,1
15245,135,89,2515.84,3,3,2,1,4,3214,10,1
15246,239,33,514.15,2,4,3,3,4,4334,14,0
15247,123,6,356,1,3,4,3,4,3434,14,0
15249,32,350,6688.46,8,2,1,1,2,2112,6,2
15251,10,111,10484.99,8,1,1,1,2,1112,5,2
15252,37,44,740.78,2,2,2,2,4,2224,10,1
15253,17,53,918.2,3,1,2,2,4,1224,9,1
15254,128,18,300.36,1,3,3,3,4,3334,13,0
15255,67,47,890.85,1,3,2,2,4,3224,11,1
15256,149,6,98.45,1,4,4,4,4,4444,16,0
15257,284,7,317.15,1,4,4,3,4,4434,15,0
15258,169,34,623.16,2,4,3,3,4,4334,14,1
15260,101,77,1810.77,6,3,2,1,3,3213,9,1
15261,136,19,254.82,1,3,3,4,4,3344,14,0
15262,324,10,178.95,1,4,4,4,4,4444,16,0
15263,107,12,156.51,1,3,4,4,4,3444,15,0
15264,65,23,393.74,1,3,3,3,4,3334,13,1
15265,152,82,1506.12,2,4,2,2,4,4224,12,1
15266,339,6,119.3,1,4,4,4,4,4444,16,0
15267,23,11,1717.36,4,2,4,1,3,2413,10,1
15269,24,2,408.8,1,2,4,3,4,2434,13,0
15270,16,41,2379.49,4,1,2,1,3,1213,7,1
15271,8,264,2493.34,10,1,1,1,1,1111,4,2
15272,58,63,721.94,2,3,2,2,4,3224,11,1
15274,5,47,716.57,2,1,2,2,4,1224,9,2
15275,38,41,615.14,1,2,2,3,4,2234,11,1
15276,67,49,128.63,1,3,2,4,4,3244,13,0
15277,47,12,255.9,1,2,4,4,4,2444,14,0
15279,355,19,290.51,1,4,3,4,4,4344,15,0
15280,173,16,113.12,1,4,4,4,4,4444,16,0
15281,59,139,2332.15,6,3,1,1,3,3113,8,1
15286,50,3,240.55,1,2,4,4,4,2444,14,0
15287,23,20,486.69,2,2,3,3,4,2334,12,1
15288,44,88,2306.52,5,2,2,1,3,2213,8,1
15289,30,58,939.78,3,2,2,2,4,2224,10,1
15290,5,204,7943.22,12,1,1,1,1,1111,4,2
15291,26,103,4668.3,7,2,1,1,2,2112,6,2
15292,202,24,178.39,1,4,3,4,4,4344,15,0
15296,51,194,3672.86,5,2,1,1,3,2113,7,2
15297,11,39,641.94,2,1,3,3,4,1334,11,1
15298,3,192,4799.9,9,1,1,1,2,1112,5,2
15299,68,7,4507.01,4,3,4,1,3,3413,11,1
15300,65,28,496.44,1,3,3,3,4,3334,13,1
15301,51,242,5049.95,9,2,1,1,2,2112,6,2
15303,291,31,574.02,1,4,3,3,4,4334,14,0
15304,61,23,694.4,7,3,3,2,2,3322,10,1
15306,65,58,1174.35,3,3,2,2,4,3224,11,1
15307,96,12,205.3,1,3,4,4,4,3444,15,0
15308,275,19,310.47,1,4,3,3,4,4334,14,0
15311,1,2366,60632.75,13,1,1,1,1,1111,4,2
15312,76,47,924.85,4,3,2,2,3,3223,10,1
15313,111,1,52,1,3,4,4,4,3444,15,0
15314,200,24,327.97,1,4,3,3,4,4334,14,0
15315,65,37,570.5,2,3,3,3,4,3334,13,1
15316,327,1,165,1,4,4,4,4,4444,16,0
15318,4,33,312.62,1,1,3,3,4,1334,11,1
15319,284,16,204.5,1,4,4,4,4,4444,16,0
15320,45,36,267.13,1,2,3,4,4,2344,13,1
15321,71,95,2748.31,2,3,2,1,4,3214,10,1
15322,86,42,679.68,1,3,2,2,4,3224,11,1
15325,104,48,161.74,1,3,2,4,4,3244,13,0
15326,334,29,311.71,1,4,3,3,4,4334,14,0
15327,53,10,208.75,1,3,4,4,4,3444,15,0
15329,40,57,1049.7,3,2,2,2,4,2224,10,1
15330,33,13,714.96,2,2,4,2,4,2424,12,1
15333,209,16,1028.56,1,4,4,2,4,4424,14,0
15334,157,98,350.82,2,4,2,3,4,4234,13,1
15335,54,35,170.22,1,3,3,4,4,3344,14,0
15339,67,86,574.07,2,3,2,3,4,3234,12,1
15341,81,17,2020.52,1,3,4,1,4,3414,12,1
15342,130,24,406.09,1,3,3,3,4,3334,13,0
15343,88,21,364.5,1,3,3,3,4,3334,13,0
15344,1,26,563.94,3,1,3,3,4,1334,11,2
15345,46,20,393.54,1,2,3,3,4,2334,12,1
15346,333,17,252.42,1,4,4,4,4,4444,16,0
15347,367,5,201.6,1,4,4,4,4,4444,16,0
15348,73,9,158.04,1,3,4,4,4,3444,15,0
15349,159,71,463.91,2,4,2,3,4,4234,13,1
15350,374,5,115.65,1,4,4,4,4,4444,16,0
15351,13,219,1934.66,4,1,1,1,3,1113,6,2
15353,255,61,770.12,2,4,2,2,4,4224,12,1
15355,30,14,277.05,2,2,4,4,4,2444,14,0
15356,32,499,2718.03,9,2,1,1,2,2112,6,2
15358,5,551,8347.2,13,1,1,1,1,1111,4,2
15360,40,13,427.93,1,2,4,3,4,2434,13,0
15361,362,7,418.92,1,4,4,3,4,4434,15,0
15363,373,16,326,1,4,4,3,4,4434,15,0
15364,96,29,913.19,2,3,3,2,4,3324,12,1
15365,26,114,2314.32,3,2,1,1,4,2114,8,2
15366,76,44,602.51,2,3,2,3,4,3234,12,1
15367,58,95,1877.59,3,3,2,1,4,3214,10,1
15368,22,4,446.94,1,2,4,3,4,2434,13,0
15370,41,94,2386.05,6,2,2,1,3,2213,8,1
15372,138,27,2007.4,1,3,3,1,4,3314,11,1
15373,9,132,2415.91,9,1,1,1,2,1112,5,2
15374,129,3,168,1,3,4,4,4,3444,15,0
15376,41,116,1221.56,3,2,1,2,4,2124,9,1
15379,170,194,3703.29,5,4,1,1,3,4113,9,1
15380,9,36,1690.26,5,1,3,1,3,1313,8,2
15381,214,8,596.85,2,4,4,3,4,4434,15,0
15382,15,302,5955.71,5,1,1,1,3,1113,6,2
15384,170,41,642.41,2,4,2,3,4,4234,13,1
15385,41,12,316.88,1,2,4,3,4,2434,13,0
15386,187,31,394.14,1,4,3,3,4,4334,14,0
15389,173,1,500,1,4,4,3,4,4434,15,0
15392,5,84,1535.53,4,1,2,2,3,1223,8,2
15393,17,12,231.86,2,1,4,4,4,1444,13,0
15394,10,85,2183.54,4,1,2,1,3,1213,7,2
15395,326,7,107.45,1,4,4,4,4,4444,16,0
15396,113,14,288.18,1,3,4,4,4,3444,15,0
15397,290,6,94,1,4,4,4,4,4444,16,0
15398,17,73,1345.53,2,1,2,2,4,1224,9,1
15399,2,50,815.77,3,1,2,2,4,1224,9,2
15400,93,12,716.2,4,3,4,2,3,3423,12,0
15402,149,42,626.77,2,4,2,3,4,4234,13,1
15405,190,8,349.1,1,4,4,3,4,4434,15,0
15406,32,53,510.71,2,2,2,3,4,2234,11,1
15407,34,148,1046.74,4,2,1,2,3,2123,8,1
15408,265,34,267.18,1,4,3,4,4,4344,15,0
15410,85,122,3450.84,6,3,1,1,3,3113,8,1
15411,27,98,1348.93,4,2,2,2,3,2223,9,1
15412,172,10,190.53,1,4,4,4,4,4444,16,0
15414,10,39,774.9,2,1,3,2,4,1324,10,1
15415,314,47,559.61,1,4,2,3,4,4234,13,1
15416,65,192,3984.32,4,3,1,1,3,3113,8,1
15417,86,28,508.8,1,3,3,3,4,3334,13,1
15419,25,8,135.86,1,2,4,4,4,2444,14,0
15421,59,53,950.36,3,3,2,2,4,3224,11,1
15422,324,6,97.7,1,4,4,4,4,4444,16,0
15423,39,2,43.5,1,2,4,4,4,2444,14,0
15424,255,17,383.34,1,4,4,3,4,4434,15,0
15426,20,275,1404.07,3,2,1,2,4,2124,9,2
15427,34,292,1430.54,2,2,1,2,4,2124,9,2
15428,16,6,93.78,1,1,4,4,4,1444,13,0
15429,27,82,397.35,2,2,2,3,4,2234,11,1
15432,24,10,171.19,1,2,4,4,4,2444,14,0
15433,214,41,533.3,2,4,2,3,4,4234,13,1
15434,9,55,1041.48,4,1,2,2,3,1223,8,2
15435,23,29,149.29,1,2,3,4,4,2344,13,1
15436,13,291,1067.75,3,1,1,2,4,1124,8,2
15437,263,45,200.16,1,4,2,4,4,4244,14,0
15438,132,25,156.58,1,3,3,4,4,3344,14,0
15440,55,62,383.68,3,3,2,3,4,3234,12,1
15442,249,2,594,1,4,4,3,4,4434,15,0
15443,2,372,3213.59,6,1,1,1,3,1113,6,2
15444,10,214,1411.21,2,1,1,2,4,1124,8,2
15445,265,5,113.5,1,4,4,4,4,4444,16,0
15447,331,9,155.17,1,4,4,4,4,4444,16,0
15448,313,28,494.64,1,4,3,3,4,4334,14,0
15449,27,60,974.52,3,2,2,2,4,2224,10,1
15450,31,30,429.84,1,2,3,3,4,2334,12,1
15452,30,56,528.48,3,2,2,3,4,2234,11,1
15453,2,279,1371.77,6,1,1,2,3,1123,7,2
15454,363,25,179.1,1,4,3,4,4,4344,15,0
15456,284,58,434.59,2,4,2,3,4,4234,13,1
15457,263,58,237.07,1,4,2,4,4,4244,14,0
15458,26,7,161.64,1,2,4,4,4,2444,14,0
15460,355,56,214.26,1,4,2,4,4,4244,14,0
15462,95,11,234.6,3,3,4,4,4,3444,15,0
15463,30,7,126.14,1,2,4,4,4,2444,14,0
15464,339,155,1044.65,1,4,1,2,4,4124,11,1
15465,20,97,7354.62,10,2,2,1,1,2211,6,2
15466,86,57,334.53,1,3,2,3,4,3234,12,1
15467,10,52,524.88,2,1,2,3,4,1234,10,1
15468,52,24,467.51,1,3,3,3,4,3334,13,1
15469,51,24,538.55,2,2,3,3,4,2334,12,1
15471,3,73,454.48,1,1,2,3,4,1234,10,2
15472,114,76,371.56,1,3,2,3,4,3234,12,1
15473,15,11,1771.2,2,1,4,1,4,1414,10,1
15475,78,29,454.11,1,3,3,3,4,3334,13,1
15478,41,44,1399.92,1,2,2,2,4,2224,10,1
15482,16,97,10879.76,5,1,2,1,3,1213,7,2
15483,162,84,225.26,2,4,2,4,4,4244,14,1
15484,2,187,3590.41,4,1,1,1,3,1113,6,2
15485,31,85,2564.5,3,2,2,1,4,2214,9,1
15488,93,2,91.32,1,3,4,4,4,3444,15,0
15489,23,50,1134.28,3,2,2,2,4,2224,10,1
15491,96,154,3100.09,5,3,1,1,3,3113,8,1
15492,29,35,659.46,2,2,3,2,4,2324,11,1
15493,33,289,1953.41,4,2,1,1,3,2113,7,2
15494,22,122,1280.58,2,2,1,2,4,2124,9,1
15497,18,15,1262.2,2,1,4,2,4,1424,11,1
15498,3,512,13316.4,11,1,1,1,1,1111,4,2
15500,9,68,1131.56,3,1,2,2,4,1224,9,2
15502,16,213,10384.93,6,1,1,1,3,1113,6,2
15503,363,66,141.04,1,4,2,4,4,4244,14,0
15504,82,13,52.83,1,3,4,4,4,3444,15,0
15505,53,97,3610.96,4,3,2,1,3,3213,9,1
15506,23,161,972.08,3,2,1,2,4,2124,9,1
15507,172,45,475.86,1,4,2,3,4,4234,13,1
15508,190,92,1000.27,3,4,2,2,4,4224,12,1
15510,331,1,250,1,4,4,4,4,4444,16,0
15511,12,158,900.53,3,1,1,2,4,1124,8,2
15512,156,7,121,2,4,4,4,4,4444,16,0
15513,34,308,14758.22,10,2,1,1,1,2111,5,2
15514,13,166,4023.72,4,1,1,1,3,1113,6,2
15516,45,15,62.43,1,2,4,4,4,2444,14,0
15517,234,27,267.03,1,4,3,4,4,4344,15,0
15518,65,210,1921.55,5,3,1,1,3,3113,8,1
15520,2,18,343.5,1,1,3,3,4,1334,11,2
15521,41,185,3000.2,6,2,1,1,3,2113,7,2
15522,33,56,397.99,2,2,2,3,4,2234,11,1
15523,85,10,412.01,1,3,4,3,4,3434,14,0
15524,25,1,440,1,2,4,3,4,2434,13,0
15525,3,156,734.37,3,1,1,2,4,1124,8,2
15526,34,4,148.44,1,2,4,4,4,2444,14,0
15527,19,162,2428.53,7,2,1,1,2,2112,6,2
15528,255,26,229.33,1,4,3,4,4,4344,15,0
15529,23,662,3962.6,9,2,1,1,2,2112,6,2
15530,22,107,1497.31,4,2,1,2,3,2123,8,1
15531,9,219,1972.39,2,1,1,1,4,1114,7,2
15532,26,251,1564.73,4,2,1,2,3,2123,8,2
15533,20,83,807.57,2,2,2,2,4,2224,10,1
15535,174,72,502.9,3,4,2,3,4,4234,13,1
15537,164,24,110.92,1,4,3,4,4,4344,15,0
15539,8,41,538.46,1,1,2,3,4,1234,10,1
15540,12,15,213.3,1,1,4,4,4,1444,13,1
15541,115,29,85.13,1,3,3,4,4,3344,14,0
15543,289,28,127.86,1,4,3,4,4,4344,15,0
15544,10,259,3546.71,7,1,1,1,2,1112,5,2
15545,55,80,288.97,2,3,2,4,4,3244,13,1
15547,8,695,4910.6,10,1,1,1,1,1111,4,2
15549,78,114,1681.46,3,3,1,1,4,3114,9,1
15550,5,61,575.63,4,1,2,3,3,1233,9,2
15551,37,29,436.06,1,2,3,3,4,2334,12,1
15552,218,17,90.12,1,4,4,4,4,4444,16,0
15553,61,55,428.93,1,3,2,3,4,3234,12,1
15554,278,14,217.2,1,4,4,4,4,4444,16,0
15555,13,887,4794.86,9,1,1,1,2,1112,5,2
15556,25,31,279.77,1,2,3,4,4,2344,13,1
15557,29,19,468.91,1,2,3,3,4,2334,12,1
15561,12,27,800.59,3,1,3,2,4,1324,10,1
15562,352,1,134.55,1,4,4,4,4,4444,16,0
15563,23,113,1400.44,3,2,1,2,4,2124,9,1
15565,51,8,173.16,2,2,4,4,4,2444,14,0
15567,19,7,186.01,1,2,4,4,4,2444,14,0
15568,3,53,758.29,3,1,2,2,4,1224,9,2
15569,104,31,1375.71,3,3,3,2,4,3324,12,1
15570,8,319,4148.82,8,1,1,1,2,1112,5,2
15571,12,57,650.43,2,1,2,2,4,1224,9,1
15572,5,212,2533.42,5,1,1,1,3,1113,6,2
15573,32,97,591.19,2,2,2,3,4,2234,11,1
